"","long_start","long_end","lat_start","lat_end","center_long","center_lat","area","depth","lbl","tif","tab","long_dir","lat_dir","width","corrupt"
"18658",233.20586,77.17953,74.851349,79.982017,155.192695,77.416683,800.5192985,0.1137126833,"Radar_Images/tiff/s_0474xx/s_04749101_tiff.lbl","Radar_Images/tiff/s_0474xx/s_04749101_tiff.tif","Radar_Images/geom/s_0474xx/s_04749101_geom.tab","decreasing","increasing",3154,"good"
"6588",20.008806,16.325281,37.762703,10.014751,18.1670435,23.888727,102.2102749,-32768,"Radar_Images/tiff/s_0167xx/s_01676802_tiff.lbl","Radar_Images/tiff/s_0167xx/s_01676802_tiff.tif","Radar_Images/geom/s_0167xx/s_01676802_geom.tab","decreasing","decreasing",3578,"good"
"15165",198.34174,194.56647,29.735285,0.0145465,196.454105,14.87491575,112.2038124,-32768,"Radar_Images/tiff/s_0383xx/s_03838701_tiff.lbl","Radar_Images/tiff/s_0383xx/s_03838701_tiff.tif","Radar_Images/geom/s_0383xx/s_03838701_geom.tab","decreasing","decreasing",3833,"good"
"18537",47.26063,242.71541,-71.99063,-73.92021,324.98802,-72.95542,317.5031656,0.08307076991,"Radar_Images/tiff/s_0472xx/s_04729401_tiff.lbl","Radar_Images/tiff/s_0472xx/s_04729401_tiff.tif","Radar_Images/geom/s_0472xx/s_04729401_geom.tab","decreasing","decreasing",4324,"good"
"14895",301.55169,140.06127,-71.91753,-77.90175,220.80648,-74.90964,966.3942012,0.07257732749,"Radar_Images/tiff/s_0378xx/s_03785601_tiff.lbl","Radar_Images/tiff/s_0378xx/s_03785601_tiff.tif","Radar_Images/geom/s_0378xx/s_03785601_geom.tab","decreasing","decreasing",3815,"good"
"12737",194.27531,190.50587,0.021794,29.743191,192.39059,14.8824925,112.0330227,-32768,"Radar_Images/tiff/s_0348xx/s_03486001_tiff.lbl","Radar_Images/tiff/s_0348xx/s_03486001_tiff.tif","Radar_Images/geom/s_0348xx/s_03486001_geom.tab","decreasing","increasing",3833,"good"
"19639",13.069328,7.904087,-30.09732,-59.40969,10.4867075,-44.753505,151.4054553,-32768,"Radar_Images/tiff/s_0494xx/s_04945801_tiff.lbl","Radar_Images/tiff/s_0494xx/s_04945801_tiff.tif","Radar_Images/geom/s_0494xx/s_04945801_geom.tab","decreasing","decreasing",3780,"good"
"18299",176.67409,169.23603,-29.72556,-66.75233,172.95506,-48.238945,275.4073369,-32768,"Radar_Images/tiff/s_0469xx/s_04696001_tiff.lbl","Radar_Images/tiff/s_0469xx/s_04696001_tiff.tif","Radar_Images/geom/s_0469xx/s_04696001_geom.tab","decreasing","decreasing",4776,"good"
"22579",80.242661,76.403327,29.761627,0.0410962,78.322994,14.9013616,114.1070444,-32768,"Radar_Images/tiff/s_0582xx/s_05827701_tiff.lbl","Radar_Images/tiff/s_0582xx/s_05827701_tiff.tif","Radar_Images/geom/s_0582xx/s_05827701_geom.tab","decreasing","decreasing",3834,"good"
"11474",52.171476,234.52078,-53.21296,-55.9885,323.346128,-54.60073,493.0766128,-32768,"Radar_Images/tiff/s_0279xx/s_02792301_tiff.lbl","Radar_Images/tiff/s_0279xx/s_02792301_tiff.tif","Radar_Images/geom/s_0279xx/s_02792301_geom.tab","decreasing","decreasing",9065,"good"
"1256",167.81738,0.1812137,-69.30152,-72.33225,83.99929685,-70.816885,508.0599583,0.1365139186,"Radar_Images/tiff/s_0043xx/s_00434201_tiff.lbl","Radar_Images/tiff/s_0043xx/s_00434201_tiff.tif","Radar_Images/geom/s_0043xx/s_00434201_geom.tab","decreasing","decreasing",4883,"good"
"22809",238.79888,234.46226,-19.7811,14.845757,236.63057,-2.4676715,150.1635206,-32768,"Radar_Images/tiff/s_0588xx/s_05883202_tiff.lbl","Radar_Images/tiff/s_0588xx/s_05883202_tiff.tif","Radar_Images/geom/s_0588xx/s_05883202_geom.tab","decreasing","increasing",4467,"good"
"10917",22.128386,18.441264,30.577393,1.6553003,20.284825,16.11634665,106.6392843,-32768,"Radar_Images/tiff/s_0269xx/s_02697401_tiff.lbl","Radar_Images/tiff/s_0269xx/s_02697401_tiff.tif","Radar_Images/geom/s_0269xx/s_02697401_geom.tab","decreasing","decreasing",3730,"good"
"13645",218.19663,213.53266,28.343071,-8.545328,215.864645,9.8988715,172.0463863,-32768,"Radar_Images/tiff/s_0361xx/s_03618401_tiff.lbl","Radar_Images/tiff/s_0361xx/s_03618401_tiff.tif","Radar_Images/geom/s_0361xx/s_03618401_geom.tab","decreasing","decreasing",4758,"good"
"7220",233.45634,66.747194,72.796097,70.014092,150.101767,-18.5949055,29543.8606,-32768,"Radar_Images/tiff/s_0184xx/s_01842801_tiff.lbl","Radar_Images/tiff/s_0184xx/s_01842801_tiff.tif","Radar_Images/geom/s_0184xx/s_01842801_geom.tab","decreasing","increasing",4728,"good"
"21000",335.78848,324.06554,74.844009,29.722526,329.92701,52.2832675,528.9564379,0.6750802994,"Radar_Images/tiff/s_0549xx/s_05498401_tiff.lbl","Radar_Images/tiff/s_0549xx/s_05498401_tiff.tif","Radar_Images/geom/s_0549xx/s_05498401_geom.tab","decreasing","decreasing",5825,"good"
"12617",343.237,334.2483,-0.046609,-59.73577,338.74265,-29.8911895,536.5279615,-32768,"Radar_Images/tiff/s_0345xx/s_03453201_tiff.lbl","Radar_Images/tiff/s_0345xx/s_03453201_tiff.tif","Radar_Images/geom/s_0345xx/s_03453201_geom.tab","decreasing","decreasing",7696,"good"
"23950",157.49448,153.69516,29.687689,-0.029538,155.59482,14.8290755,112.9052549,-32768,"Radar_Images/tiff/s_0622xx/s_06221701_tiff.lbl","Radar_Images/tiff/s_0622xx/s_06221701_tiff.tif","Radar_Images/geom/s_0622xx/s_06221701_geom.tab","decreasing","decreasing",3833,"good"
"14538",17.64311,215.98313,71.830215,77.9377,296.81312,74.8839575,987.335903,0.1450235844,"Radar_Images/tiff/s_0373xx/s_03734502_tiff.lbl","Radar_Images/tiff/s_0373xx/s_03734502_tiff.tif","Radar_Images/geom/s_0373xx/s_03734502_geom.tab","decreasing","increasing",3822,"good"
"9648",328.3013,324.63222,29.759596,0.8452045,326.46676,15.30240025,106.0892156,-32768,"Radar_Images/tiff/s_0255xx/s_02556502_tiff.lbl","Radar_Images/tiff/s_0255xx/s_02556502_tiff.tif","Radar_Images/geom/s_0255xx/s_02556502_geom.tab","decreasing","decreasing",3729,"good"
"13687",140.56464,322.51686,-52.7646,-55.37289,51.54075,-54.068745,464.4002441,0.4117209315,"Radar_Images/tiff/s_0362xx/s_03622701_tiff.lbl","Radar_Images/tiff/s_0362xx/s_03622701_tiff.tif","Radar_Images/geom/s_0362xx/s_03622701_geom.tab","decreasing","decreasing",9202,"good"
"17883",27.780054,17.757696,-19.80829,-69.77817,22.768875,-44.79323,500.8160266,-32768,"Radar_Images/tiff/s_0462xx/s_04629301_tiff.lbl","Radar_Images/tiff/s_0462xx/s_04629301_tiff.tif","Radar_Images/geom/s_0462xx/s_04629301_geom.tab","decreasing","decreasing",6446,"good"
"10162",9.6789293,6.0261396,29.831524,0.9146278,7.85253445,15.3730759,105.6273406,-32768,"Radar_Images/tiff/s_0262xx/s_02623603_tiff.lbl","Radar_Images/tiff/s_0262xx/s_02623603_tiff.tif","Radar_Images/geom/s_0262xx/s_02623603_geom.tab","decreasing","decreasing",3729,"good"
"3988",122.71347,315.88665,69.994644,72.883118,39.30006,71.438881,481.8749321,0.1133888513,"Radar_Images/tiff/s_0077xx/s_00771203_tiff.lbl","Radar_Images/tiff/s_0077xx/s_00771203_tiff.tif","Radar_Images/geom/s_0077xx/s_00771203_geom.tab","decreasing","increasing",4720,"good"
"20961",254.79807,244.6545,-19.79994,-69.77786,249.726285,-44.7889,506.95453,-32768,"Radar_Images/tiff/s_0548xx/s_05489501_tiff.lbl","Radar_Images/tiff/s_0548xx/s_05489501_tiff.tif","Radar_Images/geom/s_0548xx/s_05489501_geom.tab","decreasing","decreasing",6448,"good"
"18600",313.61865,301.66584,74.881798,29.782216,307.642245,52.332007,539.0667347,0.8000000119,"Radar_Images/tiff/s_0474xx/s_04740301_tiff.lbl","Radar_Images/tiff/s_0474xx/s_04740301_tiff.tif","Radar_Images/geom/s_0474xx/s_04740301_geom.tab","decreasing","decreasing",5824,"good"
"22613",203.27621,193.23591,-19.84823,-69.82606,198.25606,-44.837145,501.7924065,-32768,"Radar_Images/tiff/s_0583xx/s_05832601_tiff.lbl","Radar_Images/tiff/s_0583xx/s_05832601_tiff.tif","Radar_Images/geom/s_0583xx/s_05832601_geom.tab","decreasing","decreasing",6447,"good"
"16688",167.08411,158.74353,-3.570803,-59.68143,162.91382,-31.6261165,467.9951733,-32768,"Radar_Images/tiff/s_0428xx/s_04283301_tiff.lbl","Radar_Images/tiff/s_0428xx/s_04283301_tiff.tif","Radar_Images/geom/s_0428xx/s_04283301_geom.tab","decreasing","decreasing",7232,"good"
"7335",260.24109,93.639918,72.761642,70.068305,176.940504,-18.5850265,29539.49786,-32768,"Radar_Images/tiff/s_0186xx/s_01863801_tiff.lbl","Radar_Images/tiff/s_0186xx/s_01863801_tiff.tif","Radar_Images/geom/s_0186xx/s_01863801_geom.tab","decreasing","increasing",4725,"good"
"8281",36.399635,229.74886,72.814354,70.057199,313.0742475,-18.5642235,29537.65748,-32768,"Radar_Images/tiff/s_0222xx/s_02224601_tiff.lbl","Radar_Images/tiff/s_0222xx/s_02224601_tiff.tif","Radar_Images/geom/s_0222xx/s_02224601_geom.tab","decreasing","increasing",4720,"good"
"17188",336.34714,324.9245,74.876656,29.773719,330.63582,52.3251875,515.1946123,0.8000000119,"Radar_Images/tiff/s_0450xx/s_04505501_tiff.lbl","Radar_Images/tiff/s_0450xx/s_04505501_tiff.tif","Radar_Images/geom/s_0450xx/s_04505501_geom.tab","decreasing","decreasing",5820,"good"
"14248",192.51452,12.221047,-46.04302,-50.51247,102.3677835,-48.277745,805.8126629,0.5171245337,"Radar_Images/tiff/s_0369xx/s_03692401_tiff.lbl","Radar_Images/tiff/s_0369xx/s_03692401_tiff.tif","Radar_Images/geom/s_0369xx/s_03692401_geom.tab","decreasing","decreasing",10689,"good"
"15126",63.036892,59.217954,30.610367,1.0269038,61.127423,15.8186354,112.9774118,-32768,"Radar_Images/tiff/s_0383xx/s_03832601_tiff.lbl","Radar_Images/tiff/s_0383xx/s_03832601_tiff.tif","Radar_Images/geom/s_0383xx/s_03832601_geom.tab","decreasing","decreasing",3816,"good"
"9929",118.17101,311.30681,72.885536,69.994608,34.73891,-18.559928,29553.16361,-32768,"Radar_Images/tiff/s_0259xx/s_02592202_tiff.lbl","Radar_Images/tiff/s_0259xx/s_02592202_tiff.tif","Radar_Images/geom/s_0259xx/s_02592202_geom.tab","decreasing","increasing",4720,"good"
"4396",183.93453,179.97294,-9.822198,-39.56414,181.953735,-24.693169,117.82538,-32768,"Radar_Images/tiff/s_0084xx/s_00841601_tiff.lbl","Radar_Images/tiff/s_0084xx/s_00841601_tiff.tif","Radar_Images/geom/s_0084xx/s_00841601_geom.tab","decreasing","decreasing",3835,"good"
"13951",344.176,182.36272,-71.87656,-77.97253,263.26936,-74.924545,986.4089005,0.03520450369,"Radar_Images/tiff/s_0365xx/s_03654902_tiff.lbl","Radar_Images/tiff/s_0365xx/s_03654902_tiff.tif","Radar_Images/geom/s_0365xx/s_03654902_geom.tab","decreasing","decreasing",3813,"good"
"18903",139.69398,343.06721,74.879379,80.029197,61.380595,77.454288,806.5993594,0.08248488605,"Radar_Images/tiff/s_0480xx/s_04803501_tiff.lbl","Radar_Images/tiff/s_0480xx/s_04803501_tiff.tif","Radar_Images/geom/s_0480xx/s_04803501_geom.tab","decreasing","increasing",3148,"good"
"2483",199.54289,188.99745,-14.82446,-69.69413,194.27017,-42.259295,578.6248128,-32768,"Radar_Images/tiff/s_0062xx/s_00624001_tiff.lbl","Radar_Images/tiff/s_0062xx/s_00624001_tiff.tif","Radar_Images/geom/s_0062xx/s_00624001_geom.tab","decreasing","decreasing",7077,"good"
"4476",214.95638,48.160898,70.004593,72.864466,131.558639,71.4345295,477.0138955,0.1109878272,"Radar_Images/tiff/s_0085xx/s_00852602_tiff.lbl","Radar_Images/tiff/s_0085xx/s_00852602_tiff.tif","Radar_Images/geom/s_0085xx/s_00852602_geom.tab","decreasing","increasing",4721,"good"
"16575",13.197117,215.15251,74.999321,79.959931,294.1748135,77.479626,783.9976579,0.1065244377,"Radar_Images/tiff/s_0424xx/s_04247501_tiff.lbl","Radar_Images/tiff/s_0424xx/s_04247501_tiff.tif","Radar_Images/geom/s_0424xx/s_04247501_geom.tab","decreasing","increasing",3149,"good"
"10446",121.72952,118.03744,30.634548,1.7445343,119.88348,16.18954115,106.6642418,-32768,"Radar_Images/tiff/s_0265xx/s_02652202_tiff.lbl","Radar_Images/tiff/s_0265xx/s_02652202_tiff.tif","Radar_Images/geom/s_0265xx/s_02652202_geom.tab","decreasing","decreasing",3726,"good"
"15873",274.03796,269.54507,19.798973,49.678841,271.791515,34.738907,134.2469601,-32768,"Radar_Images/tiff/s_0397xx/s_03977601_tiff.lbl","Radar_Images/tiff/s_0397xx/s_03977601_tiff.tif","Radar_Images/geom/s_0397xx/s_03977601_geom.tab","decreasing","increasing",3853,"good"
"22840",348.54862,338.57861,-19.79645,-69.77027,343.563615,-44.78336,498.2394851,-32768,"Radar_Images/tiff/s_0589xx/s_05891401_tiff.lbl","Radar_Images/tiff/s_0589xx/s_05891401_tiff.tif","Radar_Images/geom/s_0589xx/s_05891401_geom.tab","decreasing","decreasing",6446,"good"
"11585",221.37159,54.06281,-69.438,-72.12731,137.7172,-70.782655,449.9451751,0.1427503228,"Radar_Images/tiff/s_0281xx/s_02815401_tiff.lbl","Radar_Images/tiff/s_0281xx/s_02815401_tiff.tif","Radar_Images/geom/s_0281xx/s_02815401_geom.tab","decreasing","decreasing",4890,"good"
"13880",185.3839,176.79705,-3.514196,-59.68138,181.090475,-31.597788,482.2991839,-32768,"Radar_Images/tiff/s_0364xx/s_03646301_tiff.lbl","Radar_Images/tiff/s_0364xx/s_03646301_tiff.tif","Radar_Images/geom/s_0364xx/s_03646301_geom.tab","decreasing","decreasing",7242,"good"
"2108",30.391643,215.77269,-59.56771,-62.41831,303.0821665,-60.99301,497.7687874,-32768,"Radar_Images/tiff/s_0058xx/s_00582402_tiff.lbl","Radar_Images/tiff/s_0058xx/s_00582402_tiff.tif","Radar_Images/geom/s_0058xx/s_00582402_geom.tab","decreasing","decreasing",7420,"good"
"7532",46.893192,229.1964,-53.21397,-56.05107,318.044796,-54.63252,504.1435686,-32768,"Radar_Images/tiff/s_0193xx/s_01935201_tiff.lbl","Radar_Images/tiff/s_0193xx/s_01935201_tiff.tif","Radar_Images/geom/s_0193xx/s_01935201_geom.tab","decreasing","decreasing",9057,"good"
"20902",320.21624,312.19557,9.5862111,-49.67954,316.205905,-20.04666445,475.3510319,-32768,"Radar_Images/tiff/s_0546xx/s_05462901_tiff.lbl","Radar_Images/tiff/s_0546xx/s_05462901_tiff.tif","Radar_Images/geom/s_0546xx/s_05462901_geom.tab","decreasing","decreasing",7642,"good"
"22417",77.399611,67.195932,-19.82644,-69.79989,72.2977715,-44.813165,509.9130423,-32768,"Radar_Images/tiff/s_0580xx/s_05800101_tiff.lbl","Radar_Images/tiff/s_0580xx/s_05800101_tiff.tif","Radar_Images/geom/s_0580xx/s_05800101_geom.tab","decreasing","decreasing",6448,"good"
"19917",17.531149,5.9388124,74.812523,29.706156,11.7349807,52.2593395,522.8881891,0.3398016691,"Radar_Images/tiff/s_0501xx/s_05019601_tiff.lbl","Radar_Images/tiff/s_0501xx/s_05019601_tiff.tif","Radar_Images/geom/s_0501xx/s_05019601_geom.tab","decreasing","decreasing",5822,"good"
"11271",30.525852,223.82754,72.83094,70.042564,307.176696,-18.563248,29540.87859,-32768,"Radar_Images/tiff/s_0275xx/s_02753401_tiff.lbl","Radar_Images/tiff/s_0275xx/s_02753401_tiff.tif","Radar_Images/geom/s_0275xx/s_02753401_geom.tab","decreasing","increasing",4720,"good"
"23730",332.80191,327.83646,9.8849247,-29.72356,330.319185,-9.91931765,196.6739504,-32768,"Radar_Images/tiff/s_0616xx/s_06168401_tiff.lbl","Radar_Images/tiff/s_0616xx/s_06168401_tiff.tif","Radar_Images/geom/s_0616xx/s_06168401_geom.tab","decreasing","decreasing",5108,"good"
"13028",146.8166,141.67356,-30.72605,-59.74561,144.24508,-45.23583,149.2487579,-32768,"Radar_Images/tiff/s_0353xx/s_03531701_tiff.lbl","Radar_Images/tiff/s_0353xx/s_03531701_tiff.tif","Radar_Images/geom/s_0353xx/s_03531701_geom.tab","decreasing","decreasing",3742,"good"
"696",230.5687,55.972163,59.730553,62.479264,143.2704315,61.1049085,479.9154218,0.4199166894,"Radar_Images/tiff/s_0032xx/s_00329102_tiff.lbl","Radar_Images/tiff/s_0032xx/s_00329102_tiff.tif","Radar_Images/geom/s_0032xx/s_00329102_geom.tab","decreasing","increasing",7388,"good"
"12858",248.20803,244.22884,-39.35577,-10.00916,246.218435,-24.682465,116.775737,-32768,"Radar_Images/tiff/s_0350xx/s_03505601_tiff.lbl","Radar_Images/tiff/s_0350xx/s_03505601_tiff.tif","Radar_Images/geom/s_0350xx/s_03505601_geom.tab","decreasing","increasing",3785,"good"
"9561",69.103683,65.298217,29.763103,0.1248998,67.20095,14.9440014,112.7871746,-32768,"Radar_Images/tiff/s_0254xx/s_02546901_tiff.lbl","Radar_Images/tiff/s_0254xx/s_02546901_tiff.tif","Radar_Images/geom/s_0254xx/s_02546901_geom.tab","decreasing","decreasing",3823,"good"
"16188",278.00891,273.52484,19.800718,49.681809,275.766875,34.7412635,133.9889037,-32768,"Radar_Images/tiff/s_0407xx/s_04077801_tiff.lbl","Radar_Images/tiff/s_0407xx/s_04077801_tiff.tif","Radar_Images/geom/s_0407xx/s_04077801_geom.tab","decreasing","increasing",3853,"good"
"5456",329.76768,161.8158,-69.19943,-72.42293,245.79174,-70.81118,541.3928852,0.07172115147,"Radar_Images/tiff/s_0119xx/s_01194401_tiff.lbl","Radar_Images/tiff/s_0119xx/s_01194401_tiff.tif","Radar_Images/geom/s_0119xx/s_01194401_geom.tab","decreasing","decreasing",4886,"good"
"3783",98.093651,90.601624,-48.6607,-72.74498,94.3476375,-60.70284,180.440076,0.2697147429,"Radar_Images/tiff/s_0075xx/s_00756201_tiff.lbl","Radar_Images/tiff/s_0075xx/s_00756201_tiff.tif","Radar_Images/geom/s_0075xx/s_00756201_geom.tab","decreasing","decreasing",3114,"good"
"22336",167.79524,157.89863,-19.82005,-69.79258,162.846935,-44.806315,494.5586401,-32768,"Radar_Images/tiff/s_0572xx/s_05725901_tiff.lbl","Radar_Images/tiff/s_0572xx/s_05725901_tiff.tif","Radar_Images/geom/s_0572xx/s_05725901_geom.tab","decreasing","decreasing",6445,"good"
"5120",13.912326,196.10846,-53.11325,-56.08469,285.010393,-54.59897,528.3335196,-32768,"Radar_Images/tiff/s_0099xx/s_00999101_tiff.lbl","Radar_Images/tiff/s_0099xx/s_00999101_tiff.tif","Radar_Images/geom/s_0099xx/s_00999101_geom.tab","decreasing","decreasing",9066,"good"
"8856",260.50134,256.70013,29.772943,0.0865418,258.600735,14.9297424,112.8442451,-32768,"Radar_Images/tiff/s_0239xx/s_02390601_tiff.lbl","Radar_Images/tiff/s_0239xx/s_02390601_tiff.tif","Radar_Images/geom/s_0239xx/s_02390601_geom.tab","decreasing","decreasing",3829,"good"
"17416",309.10687,152.30145,74.968071,79.93081,230.70416,77.4494405,778.1843732,0.1605127156,"Radar_Images/tiff/s_0454xx/s_04548401_tiff.lbl","Radar_Images/tiff/s_0454xx/s_04548401_tiff.tif","Radar_Images/geom/s_0454xx/s_04548401_geom.tab","decreasing","increasing",3150,"good"
"13129",259.41182,250.22194,-0.016556,-59.71198,254.81688,-29.864268,548.5937831,-32768,"Radar_Images/tiff/s_0355xx/s_03552401_tiff.lbl","Radar_Images/tiff/s_0355xx/s_03552401_tiff.tif","Radar_Images/geom/s_0355xx/s_03552401_geom.tab","decreasing","decreasing",7699,"good"
"9862",260.43593,82.889655,-53.29212,-55.90039,171.6627925,-54.596255,463.0886227,0.562889576,"Radar_Images/tiff/s_0258xx/s_02584501_tiff.lbl","Radar_Images/tiff/s_0258xx/s_02584501_tiff.tif","Radar_Images/geom/s_0258xx/s_02584501_geom.tab","decreasing","decreasing",9066,"good"
"19098",275.91498,265.6903,-19.77554,-69.74545,270.80264,-44.760495,510.9263394,-32768,"Radar_Images/tiff/s_0483xx/s_04835401_tiff.lbl","Radar_Images/tiff/s_0483xx/s_04835401_tiff.tif","Radar_Images/geom/s_0483xx/s_04835401_geom.tab","decreasing","decreasing",6448,"good"
"21545",349.32521,339.42292,-19.81253,-69.78388,344.374065,-44.798205,494.8307994,-32768,"Radar_Images/tiff/s_0559xx/s_05590701_tiff.lbl","Radar_Images/tiff/s_0559xx/s_05590701_tiff.tif","Radar_Images/geom/s_0559xx/s_05590701_geom.tab","decreasing","decreasing",6445,"good"
"7664",113.38022,107.55379,9.3705339,50.036694,110.467005,29.70361395,236.9385352,-32768,"Radar_Images/tiff/s_0196xx/s_01964601_tiff.lbl","Radar_Images/tiff/s_0196xx/s_01964601_tiff.tif","Radar_Images/geom/s_0196xx/s_01964601_geom.tab","decreasing","increasing",5243,"good"
"12909",251.35569,247.37858,-39.36538,-10.01002,249.367135,-24.6877,116.7494958,-32768,"Radar_Images/tiff/s_0351xx/s_03513501_tiff.lbl","Radar_Images/tiff/s_0351xx/s_03513501_tiff.tif","Radar_Images/geom/s_0351xx/s_03513501_geom.tab","decreasing","increasing",3786,"good"
"554",43.826721,34.731974,59.699848,0.1533567,39.2793475,29.92660235,541.5602731,-32768,"Radar_Images/tiff/s_0029xx/s_00290901_tiff.lbl","Radar_Images/tiff/s_0029xx/s_00290901_tiff.tif","Radar_Images/geom/s_0029xx/s_00290901_geom.tab","decreasing","decreasing",7691,"good"
"16890",159.42757,154.65803,-59.76528,-32.30119,157.0428,-46.033235,130.9910758,-32768,"Radar_Images/tiff/s_0441xx/s_04413201_tiff.lbl","Radar_Images/tiff/s_0441xx/s_04413201_tiff.tif","Radar_Images/geom/s_0441xx/s_04413201_geom.tab","decreasing","increasing",3540,"good"
"11211",266.05054,262.32112,30.408646,1.4753493,264.18583,15.94199765,107.9044154,-32768,"Radar_Images/tiff/s_0274xx/s_02745302_tiff.lbl","Radar_Images/tiff/s_0274xx/s_02745302_tiff.tif","Radar_Images/geom/s_0274xx/s_02745302_geom.tab","decreasing","decreasing",3732,"good"
"2458",217.44778,212.11691,29.725361,59.656763,214.782345,44.691062,159.560413,-32768,"Radar_Images/tiff/s_0062xx/s_00621902_tiff.lbl","Radar_Images/tiff/s_0062xx/s_00621902_tiff.tif","Radar_Images/geom/s_0062xx/s_00621902_geom.tab","decreasing","increasing",3860,"good"
"12918",155.71063,353.9183,71.95433,78.009147,74.814465,74.9817385,979.6229502,0.1089593768,"Radar_Images/tiff/s_0351xx/s_03515101_tiff.lbl","Radar_Images/tiff/s_0351xx/s_03515101_tiff.tif","Radar_Images/geom/s_0351xx/s_03515101_geom.tab","decreasing","increasing",3798,"good"
"21671",68.159019,56.185489,74.83889,29.679501,62.172254,52.2591955,540.717299,0.3670059443,"Radar_Images/tiff/s_0561xx/s_05612801_tiff.lbl","Radar_Images/tiff/s_0561xx/s_05612801_tiff.tif","Radar_Images/geom/s_0561xx/s_05612801_geom.tab","decreasing","decreasing",5832,"good"
"13661",274.50229,269.97189,19.802938,49.686984,272.23709,34.744961,135.386682,-32768,"Radar_Images/tiff/s_0362xx/s_03620201_tiff.lbl","Radar_Images/tiff/s_0362xx/s_03620201_tiff.tif","Radar_Images/geom/s_0362xx/s_03620201_geom.tab","decreasing","increasing",3854,"good"
"9450",23.920421,206.05235,-53.08119,-56.14753,294.9863855,-54.61436,545.4039808,-32768,"Radar_Images/tiff/s_0253xx/s_02531301_tiff.lbl","Radar_Images/tiff/s_0253xx/s_02531301_tiff.tif","Radar_Images/geom/s_0253xx/s_02531301_geom.tab","decreasing","decreasing",9062,"good"
"6057",249.37201,246.13852,25.289173,-0.246644,247.755265,12.5212645,82.56980891,-32768,"Radar_Images/tiff/s_0137xx/s_01375301_tiff.lbl","Radar_Images/tiff/s_0137xx/s_01375301_tiff.tif","Radar_Images/geom/s_0137xx/s_01375301_geom.tab","decreasing","decreasing",3294,"good"
"10353",4.2112041,0.441092,30.68247,0.9362997,2.32614805,15.80938485,112.1463966,-32768,"Radar_Images/tiff/s_0264xx/s_02643401_tiff.lbl","Radar_Images/tiff/s_0264xx/s_02643401_tiff.tif","Radar_Images/geom/s_0264xx/s_02643401_geom.tab","decreasing","decreasing",3836,"good"
"9813",247.37552,238.40124,-2.476172,-60.20706,242.88838,-31.341616,518.0931536,-32768,"Radar_Images/tiff/s_0257xx/s_02579301_tiff.lbl","Radar_Images/tiff/s_0257xx/s_02579301_tiff.tif","Radar_Images/geom/s_0257xx/s_02579301_geom.tab","decreasing","decreasing",7445,"good"
"11393",97.392288,91.883455,50.69577,13.455749,94.6378715,32.0757595,205.1490566,-32768,"Radar_Images/tiff/s_0277xx/s_02778902_tiff.lbl","Radar_Images/tiff/s_0277xx/s_02778902_tiff.tif","Radar_Images/geom/s_0277xx/s_02778902_geom.tab","decreasing","decreasing",4802,"good"
"16846",58.452885,261.43448,74.883011,80.002033,339.9436825,77.442522,803.7806696,0.1203784198,"Radar_Images/tiff/s_0439xx/s_04393702_tiff.lbl","Radar_Images/tiff/s_0439xx/s_04393702_tiff.tif","Radar_Images/geom/s_0439xx/s_04393702_geom.tab","decreasing","increasing",3153,"good"
"10313",82.587311,275.97842,72.762527,70.043591,359.2828655,-18.596941,29536.60147,-32768,"Radar_Images/tiff/s_0263xx/s_02639801_tiff.lbl","Radar_Images/tiff/s_0263xx/s_02639801_tiff.tif","Radar_Images/geom/s_0263xx/s_02639801_geom.tab","decreasing","increasing",4728,"good"
"13526",77.612991,68.805716,70.661484,34.007978,73.2093535,52.334731,322.8175071,0.4383410513,"Radar_Images/tiff/s_0360xx/s_03608401_tiff.lbl","Radar_Images/tiff/s_0360xx/s_03608401_tiff.tif","Radar_Images/geom/s_0360xx/s_03608401_geom.tab","decreasing","decreasing",4732,"good"
"5689",55.522857,237.81725,-53.18245,-56.05145,326.6700535,-54.61695,509.8373865,-32768,"Radar_Images/tiff/s_0127xx/s_01271901_tiff.lbl","Radar_Images/tiff/s_0127xx/s_01271901_tiff.tif","Radar_Images/geom/s_0127xx/s_01271901_geom.tab","decreasing","decreasing",9061,"good"
"5406",104.41166,297.64891,72.845985,70.021376,21.030285,-18.5663195,29546.25544,-32768,"Radar_Images/tiff/s_0108xx/s_01087702_tiff.lbl","Radar_Images/tiff/s_0108xx/s_01087702_tiff.tif","Radar_Images/geom/s_0108xx/s_01087702_geom.tab","decreasing","increasing",4721,"good"
"22380",272.32092,267.80359,19.777569,49.662387,270.062255,34.719978,134.9995849,-32768,"Radar_Images/tiff/s_0579xx/s_05793402_tiff.lbl","Radar_Images/tiff/s_0579xx/s_05793402_tiff.tif","Radar_Images/geom/s_0579xx/s_05793402_geom.tab","decreasing","increasing",3854,"good"
"16439",233.39826,224.772,-3.642543,-59.74444,229.08513,-31.6934915,483.94955,-32768,"Radar_Images/tiff/s_0420xx/s_04207901_tiff.lbl","Radar_Images/tiff/s_0420xx/s_04207901_tiff.tif","Radar_Images/geom/s_0420xx/s_04207901_geom.tab","decreasing","decreasing",7234,"good"
