"","long_start","long_end","lat_start","lat_end","center_long","center_lat","area","depth","lbl","tif","tab","long_dir","lat_dir","width","corrupt"
"5244",332.71579,320.71091,75.123489,29.808022,326.71335,52.4657555,544.0067435,0.800000012,"Radar_Images/tiff/s_0105xx/s_01053301_tiff.lbl","Radar_Images/tiff/s_0105xx/s_01053301_tiff.tif","Radar_Images/geom/s_0105xx/s_01053301_geom.tab","decreasing","decreasing",5851,"good"
"3132",234.46436,60.0568,-59.67464,-62.37513,147.26058,-61.024885,470.9858717,0.358945787,"Radar_Images/tiff/s_0069xx/s_00699001_tiff.lbl","Radar_Images/tiff/s_0069xx/s_00699001_tiff.tif","Radar_Images/geom/s_0069xx/s_00699001_geom.tab","decreasing","decreasing",7411,"good"
"18932",239.85939,231.37923,68.758949,29.757197,235.61931,49.258073,330.7410972,0.080079913,"Radar_Images/tiff/s_0480xx/s_04807801_tiff.lbl","Radar_Images/tiff/s_0480xx/s_04807801_tiff.tif","Radar_Images/geom/s_0480xx/s_04807801_geom.tab","decreasing","decreasing",5033,"good"
"14214",46.573486,37.855976,-3.531277,-59.70228,42.214731,-31.6167785,489.6712804,-32768,"Radar_Images/tiff/s_0368xx/s_03689001_tiff.lbl","Radar_Images/tiff/s_0368xx/s_03689001_tiff.tif","Radar_Images/geom/s_0368xx/s_03689001_geom.tab","decreasing","decreasing",7244,"good"
"14702",106.83573,305.46178,-71.93444,-77.87233,26.148755,-74.903385,958.220764,0.074746817,"Radar_Images/tiff/s_0375xx/s_03757301_tiff.lbl","Radar_Images/tiff/s_0375xx/s_03757301_tiff.tif","Radar_Images/geom/s_0375xx/s_03757301_geom.tab","decreasing","decreasing",3816,"good"
"14690",159.19835,357.32804,71.810425,77.983057,78.263195,74.896741,999.1658554,0.133446187,"Radar_Images/tiff/s_0375xx/s_03756402_tiff.lbl","Radar_Images/tiff/s_0375xx/s_03756402_tiff.tif","Radar_Images/geom/s_0375xx/s_03756402_geom.tab","decreasing","increasing",3820,"good"
"22175",174.27855,162.62597,74.848541,29.714432,168.45226,52.2814865,525.9288159,0.466726422,"Radar_Images/tiff/s_0570xx/s_05702101_tiff.lbl","Radar_Images/tiff/s_0570xx/s_05702101_tiff.tif","Radar_Images/geom/s_0570xx/s_05702101_geom.tab","decreasing","decreasing",5826,"good"
"6103",24.349489,217.36927,72.934937,69.964926,300.8593795,-18.5500685,29560.50633,0.090825379,"Radar_Images/tiff/s_0138xx/s_01386001_tiff.lbl","Radar_Images/tiff/s_0138xx/s_01386001_tiff.tif","Radar_Images/geom/s_0138xx/s_01386001_geom.tab","decreasing","increasing",4718,"good"
"22413",23.841961,20.068073,29.741903,0.021495,21.955017,14.881699,112.1614911,-32768,"Radar_Images/tiff/s_0579xx/s_05798901_tiff.lbl","Radar_Images/tiff/s_0579xx/s_05798901_tiff.tif","Radar_Images/geom/s_0579xx/s_05798901_geom.tab","decreasing","decreasing",3833,"good"
"3628",327.19125,318.31965,-72.88951,-39.78389,322.75545,-56.3367,293.6998184,-32768,"Radar_Images/tiff/s_0074xx/s_00745502_tiff.lbl","Radar_Images/tiff/s_0074xx/s_00745502_tiff.tif","Radar_Images/geom/s_0074xx/s_00745502_geom.tab","decreasing","increasing",4275,"good"
"17296",112.92734,315.21875,74.977318,79.951479,34.073045,77.4643985,784.4679177,0.13132152,"Radar_Images/tiff/s_0452xx/s_04526701_tiff.lbl","Radar_Images/tiff/s_0452xx/s_04526701_tiff.tif","Radar_Images/geom/s_0452xx/s_04526701_geom.tab","decreasing","increasing",3151,"good"
"13416",332.42929,170.65092,-71.88723,-77.94514,251.540105,-74.916185,980.0388054,0.108719051,"Radar_Images/tiff/s_0359xx/s_03595601_tiff.lbl","Radar_Images/tiff/s_0359xx/s_03595601_tiff.tif","Radar_Images/geom/s_0359xx/s_03595601_geom.tab","decreasing","decreasing",3815,"good"
"22610",303.36758,291.43075,74.880241,29.763951,297.399165,52.322096,538.545484,0.143247157,"Radar_Images/tiff/s_0583xx/s_05832201_tiff.lbl","Radar_Images/tiff/s_0583xx/s_05832201_tiff.tif","Radar_Images/geom/s_0583xx/s_05832201_geom.tab","decreasing","decreasing",5826,"good"
"1656",34.604821,227.40336,-69.40929,-72.16876,311.0040905,-70.789025,461.3874156,0.125734508,"Radar_Images/tiff/s_0049xx/s_00499301_tiff.lbl","Radar_Images/tiff/s_0049xx/s_00499301_tiff.tif","Radar_Images/geom/s_0049xx/s_00499301_geom.tab","decreasing","decreasing",4888,"good"
"23683",9.9318831,0.1011375,-19.79569,-69.41353,5.0165103,-44.60461,487.7803623,-32768,"Radar_Images/tiff/s_0615xx/s_06157701_tiff.lbl","Radar_Images/tiff/s_0615xx/s_06157701_tiff.tif","Radar_Images/geom/s_0615xx/s_06157701_geom.tab","decreasing","decreasing",6400,"good"
"2370",313.5603,308.75567,44.723015,9.9687669,311.157985,27.34589095,166.981303,-32768,"Radar_Images/tiff/s_0061xx/s_00615603_tiff.lbl","Radar_Images/tiff/s_0061xx/s_00615603_tiff.tif","Radar_Images/geom/s_0061xx/s_00615603_geom.tab","decreasing","decreasing",4481,"good"
"15027",265.20392,104.26038,71.913422,77.967201,184.73215,74.9403115,974.3166226,0.088982381,"Radar_Images/tiff/s_0381xx/s_03811402_tiff.lbl","Radar_Images/tiff/s_0381xx/s_03811402_tiff.tif","Radar_Images/geom/s_0381xx/s_03811402_geom.tab","decreasing","increasing",3804,"good"
"16703",330.5521,325.68302,9.8654968,-29.74633,328.11756,-9.9404166,192.8731536,-32768,"Radar_Images/tiff/s_0428xx/s_04289301_tiff.lbl","Radar_Images/tiff/s_0428xx/s_04289301_tiff.tif","Radar_Images/geom/s_0428xx/s_04289301_geom.tab","decreasing","decreasing",5107,"good"
"8667",171.1121,353.21266,-53.0991,-56.19948,82.16238,-54.64929,551.5558658,-32768,"Radar_Images/tiff/s_0232xx/s_02321101_tiff.lbl","Radar_Images/tiff/s_0232xx/s_02321101_tiff.tif","Radar_Images/geom/s_0232xx/s_02321101_geom.tab","decreasing","decreasing",9053,"good"
"6458",37.011833,219.2646,-53.15099,-56.05214,308.1382165,-54.601565,515.671385,0.527640998,"Radar_Images/tiff/s_0164xx/s_01649101_tiff.lbl","Radar_Images/tiff/s_0164xx/s_01649101_tiff.tif","Radar_Images/geom/s_0164xx/s_01649101_geom.tab","decreasing","decreasing",9065,"good"
"23615",273.1344,268.60096,49.644646,19.760951,270.86768,34.7027985,135.4759383,-32768,"Radar_Images/tiff/s_0610xx/s_06102602_tiff.lbl","Radar_Images/tiff/s_0610xx/s_06102602_tiff.tif","Radar_Images/geom/s_0610xx/s_06102602_geom.tab","decreasing","decreasing",3854,"good"
"21973",148.9821,144.61869,-15.66751,19.822473,146.800395,2.0774815,154.8573467,-32768,"Radar_Images/tiff/s_0567xx/s_05671201_tiff.lbl","Radar_Images/tiff/s_0567xx/s_05671201_tiff.tif","Radar_Images/geom/s_0567xx/s_05671201_geom.tab","decreasing","increasing",4577,"good"
"17828",147.96114,138.94922,-59.71844,-0.017549,143.45518,-29.8679945,538.0196536,-32768,"Radar_Images/tiff/s_0462xx/s_04621602_tiff.lbl","Radar_Images/tiff/s_0462xx/s_04621602_tiff.tif","Radar_Images/geom/s_0462xx/s_04621602_geom.tab","decreasing","increasing",7697,"good"
"10301",246.342,79.848148,72.730347,70.087777,163.095074,-18.590938,29528.9217,0.091179341,"Radar_Images/tiff/s_0263xx/s_02639201_tiff.lbl","Radar_Images/tiff/s_0263xx/s_02639201_tiff.tif","Radar_Images/geom/s_0263xx/s_02639201_geom.tab","decreasing","increasing",4726,"good"
"18902",359.8775,353.14075,65.952316,33.278208,356.509125,49.615262,220.1172971,0.636193454,"Radar_Images/tiff/s_0480xx/s_04803402_tiff.lbl","Radar_Images/tiff/s_0480xx/s_04803402_tiff.tif","Radar_Images/geom/s_0480xx/s_04803402_geom.tab","decreasing","decreasing",4215,"good"
"21164",239.84911,228.48723,74.08316,29.672338,234.16817,51.877749,504.5904303,-32768,"Radar_Images/tiff/s_0553xx/s_05530401_tiff.lbl","Radar_Images/tiff/s_0553xx/s_05530401_tiff.tif","Radar_Images/geom/s_0553xx/s_05530401_geom.tab","decreasing","decreasing",5734,"good"
"17179",157.00621,358.55019,74.890205,79.934603,77.7782,77.412404,799.3152304,0.091959968,"Radar_Images/tiff/s_0450xx/s_04502801_tiff.lbl","Radar_Images/tiff/s_0450xx/s_04502801_tiff.tif","Radar_Images/geom/s_0450xx/s_04502801_geom.tab","decreasing","increasing",3168,"good"
"12250",84.01786,283.0027,71.853096,77.999815,3.51028,74.9264555,989.7149433,0.100643486,"Radar_Images/tiff/s_0334xx/s_03347901_tiff.lbl","Radar_Images/tiff/s_0334xx/s_03347901_tiff.tif","Radar_Images/geom/s_0334xx/s_03347901_geom.tab","decreasing","increasing",3808,"good"
"9377",335.79416,168.57737,69.873161,72.996338,252.185765,71.4347495,522.2476325,0.085399143,"Radar_Images/tiff/s_0252xx/s_02520201_tiff.lbl","Radar_Images/tiff/s_0252xx/s_02520201_tiff.tif","Radar_Images/geom/s_0252xx/s_02520201_geom.tab","decreasing","increasing",4723,"good"
"22420",273.66147,263.47343,-19.81475,-69.78933,268.56745,-44.80204,509.14302,-32768,"Radar_Images/tiff/s_0580xx/s_05800701_tiff.lbl","Radar_Images/tiff/s_0580xx/s_05800701_tiff.tif","Radar_Images/geom/s_0580xx/s_05800701_geom.tab","decreasing","decreasing",6448,"good"
"21170",91.978973,88.173353,29.743654,0.0269404,90.076163,14.8852972,113.0905196,-32768,"Radar_Images/tiff/s_0553xx/s_05530902_tiff.lbl","Radar_Images/tiff/s_0553xx/s_05530902_tiff.tif","Radar_Images/geom/s_0553xx/s_05530902_geom.tab","decreasing","decreasing",3833,"good"
"4064",187.00699,181.70635,59.755489,29.812653,184.35667,44.784071,158.7161942,0.419617921,"Radar_Images/tiff/s_0078xx/s_00782202_tiff.lbl","Radar_Images/tiff/s_0078xx/s_00782202_tiff.tif","Radar_Images/geom/s_0078xx/s_00782202_geom.tab","decreasing","decreasing",3861,"good"
"12335",153.65277,351.80011,71.78437,78.008326,72.72644,74.896348,1007.363834,0.185109749,"Radar_Images/tiff/s_0337xx/s_03372703_tiff.lbl","Radar_Images/tiff/s_0337xx/s_03372703_tiff.tif","Radar_Images/geom/s_0337xx/s_03372703_geom.tab","decreasing","increasing",3820,"good"
"23937",81.067932,73.515357,49.70359,-3.500429,77.2916445,23.1015805,401.8273438,-32768,"Radar_Images/tiff/s_0621xx/s_06215401_tiff.lbl","Radar_Images/tiff/s_0621xx/s_06215401_tiff.tif","Radar_Images/geom/s_0621xx/s_06215401_geom.tab","decreasing","decreasing",6862,"good"
"19220",202.71729,192.6792,-19.77988,-69.75605,197.698245,-44.767965,501.6652923,-32768,"Radar_Images/tiff/s_0485xx/s_04859401_tiff.lbl","Radar_Images/tiff/s_0485xx/s_04859401_tiff.tif","Radar_Images/geom/s_0485xx/s_04859401_geom.tab","decreasing","decreasing",6447,"good"
"9301",64.927193,60.891614,30.341438,-1.14367,62.9094035,14.598884,127.0606407,-32768,"Radar_Images/tiff/s_0250xx/s_02503402_tiff.lbl","Radar_Images/tiff/s_0250xx/s_02503402_tiff.tif","Radar_Images/geom/s_0250xx/s_02503402_geom.tab","decreasing","decreasing",4061,"good"
"8843",179.03926,174.20054,19.455152,-19.84392,176.6199,-0.194384,190.1572057,-32768,"Radar_Images/tiff/s_0238xx/s_02384402_tiff.lbl","Radar_Images/tiff/s_0238xx/s_02384402_tiff.tif","Radar_Images/geom/s_0238xx/s_02384402_geom.tab","decreasing","decreasing",5068,"good"
"21389",159.57411,155.31369,-14.84959,19.778297,157.4439,2.4643535,147.5293423,-32768,"Radar_Images/tiff/s_0556xx/s_05569601_tiff.lbl","Radar_Images/tiff/s_0556xx/s_05569601_tiff.tif","Radar_Images/geom/s_0556xx/s_05569601_geom.tab","decreasing","increasing",4466,"good"
"3070",78.703239,69.17692,-24.71556,-69.69901,73.9400795,-47.207285,428.5266944,-32768,"Radar_Images/tiff/s_0069xx/s_00693001_tiff.lbl","Radar_Images/tiff/s_0069xx/s_00693001_tiff.tif","Radar_Images/geom/s_0069xx/s_00693001_geom.tab","decreasing","decreasing",5805,"good"
"12459",257.66518,248.49581,0.0158795,-59.68018,253.080495,-29.83215025,547.3752571,-32768,"Radar_Images/tiff/s_0341xx/s_03410001_tiff.lbl","Radar_Images/tiff/s_0341xx/s_03410001_tiff.tif","Radar_Images/geom/s_0341xx/s_03410001_geom.tab","decreasing","decreasing",7699,"good"
"910",40.325817,233.73475,72.789215,70.071928,317.0302835,-18.5694285,29533.71632,0.109028965,"Radar_Images/tiff/s_0036xx/s_00366702_tiff.lbl","Radar_Images/tiff/s_0036xx/s_00366702_tiff.tif","Radar_Images/geom/s_0036xx/s_00366702_geom.tab","decreasing","increasing",4721,"good"
"20703",274.0108,269.50555,49.725082,19.846006,271.758175,34.785544,134.6127071,-32768,"Radar_Images/tiff/s_0532xx/s_05321901_tiff.lbl","Radar_Images/tiff/s_0532xx/s_05321901_tiff.tif","Radar_Images/geom/s_0532xx/s_05321901_geom.tab","decreasing","decreasing",3853,"good"
"19940",208.97439,199.02091,-19.76482,-69.73902,203.99765,-44.75192,497.4172002,-32768,"Radar_Images/tiff/s_0503xx/s_05030801_tiff.lbl","Radar_Images/tiff/s_0503xx/s_05030801_tiff.tif","Radar_Images/geom/s_0503xx/s_05030801_geom.tab","decreasing","decreasing",6446,"good"
"1651",341.23883,323.81269,79.949219,29.867564,332.52576,54.9083915,872.7299315,0.800000012,"Radar_Images/tiff/s_0049xx/s_00498201_tiff.lbl","Radar_Images/tiff/s_0049xx/s_00498201_tiff.tif","Radar_Images/geom/s_0049xx/s_00498201_geom.tab","decreasing","decreasing",6477,"good"
"9466",127.36113,123.45802,30.626677,-0.000812,125.409575,15.3129325,119.5424586,-32768,"Radar_Images/tiff/s_0253xx/s_02533501_tiff.lbl","Radar_Images/tiff/s_0253xx/s_02533501_tiff.tif","Radar_Images/geom/s_0253xx/s_02533501_geom.tab","decreasing","decreasing",3950,"good"
"932",137.59232,330.60822,72.940857,69.95946,54.10027,-18.5498415,29559.29211,0.110554442,"Radar_Images/tiff/s_0037xx/s_00370302_tiff.lbl","Radar_Images/tiff/s_0037xx/s_00370302_tiff.tif","Radar_Images/geom/s_0037xx/s_00370302_geom.tab","decreasing","increasing",4718,"good"
"17646",32.4209,22.362512,-19.78854,-69.76391,27.391706,-44.776225,502.6716619,-32768,"Radar_Images/tiff/s_0459xx/s_04595001_tiff.lbl","Radar_Images/tiff/s_0459xx/s_04595001_tiff.tif","Radar_Images/geom/s_0459xx/s_04595001_geom.tab","decreasing","decreasing",6447,"good"
"15006",282.27383,121.2085,71.855064,78.016002,201.741165,74.935533,992.3135121,0.096568227,"Radar_Images/tiff/s_0380xx/s_03808703_tiff.lbl","Radar_Images/tiff/s_0380xx/s_03808703_tiff.tif","Radar_Images/geom/s_0380xx/s_03808703_geom.tab","decreasing","increasing",3806,"good"
"18893",316.0498,312.71715,-3.568461,-29.71354,314.383475,-16.6410005,87.13239753,-32768,"Radar_Images/tiff/s_0480xx/s_04802301_tiff.lbl","Radar_Images/tiff/s_0480xx/s_04802301_tiff.tif","Radar_Images/geom/s_0480xx/s_04802301_geom.tab","decreasing","decreasing",3372,"good"
"3622",51.527748,42.353683,-75.93277,-51.65411,46.9407155,-63.79344,222.734005,0.237665236,"Radar_Images/tiff/s_0074xx/s_00745201_tiff.lbl","Radar_Images/tiff/s_0074xx/s_00745201_tiff.tif","Radar_Images/geom/s_0074xx/s_00745201_geom.tab","decreasing","increasing",3143,"good"
"6710",236.12487,231.87388,-19.79588,14.440147,233.999375,-2.6778665,145.5370084,-32768,"Radar_Images/tiff/s_0170xx/s_01704401_tiff.lbl","Radar_Images/tiff/s_0170xx/s_01704401_tiff.tif","Radar_Images/geom/s_0170xx/s_01704401_geom.tab","decreasing","increasing",4416,"good"
"12790",90.502617,81.346495,0.0063234,-59.68362,85.924556,-29.8386483,546.5284039,-32768,"Radar_Images/tiff/s_0349xx/s_03495001_tiff.lbl","Radar_Images/tiff/s_0349xx/s_03495001_tiff.tif","Radar_Images/geom/s_0349xx/s_03495001_geom.tab","decreasing","decreasing",7698,"good"
"4252",285.90463,276.13606,18.593943,68.365441,281.020345,43.479692,486.1963622,-32768,"Radar_Images/tiff/s_0080xx/s_00803601_tiff.lbl","Radar_Images/tiff/s_0080xx/s_00803601_tiff.tif","Radar_Images/geom/s_0080xx/s_00803601_geom.tab","decreasing","increasing",6420,"good"
"11721",228.24179,223.79327,34.692902,0.4998181,226.01753,17.59636005,152.1086176,-32768,"Radar_Images/tiff/s_0320xx/s_03209602_tiff.lbl","Radar_Images/tiff/s_0320xx/s_03209602_tiff.tif","Radar_Images/geom/s_0320xx/s_03209602_geom.tab","decreasing","decreasing",4410,"good"
"2475",295.51242,128.64201,69.972733,72.891651,212.077215,71.432192,487.0810434,0.099042349,"Radar_Images/tiff/s_0062xx/s_00622902_tiff.lbl","Radar_Images/tiff/s_0062xx/s_00622902_tiff.tif","Radar_Images/geom/s_0062xx/s_00622902_geom.tab","decreasing","increasing",4722,"good"
"14546",325.62034,163.73593,-71.8799,-77.94837,244.678135,-74.914135,982.3906856,0.063231207,"Radar_Images/tiff/s_0373xx/s_03735401_tiff.lbl","Radar_Images/tiff/s_0373xx/s_03735401_tiff.tif","Radar_Images/geom/s_0373xx/s_03735401_geom.tab","decreasing","decreasing",3816,"good"
"21075",117.99055,321.19938,74.843521,80.048396,39.594965,77.4459585,816.078441,0.199863523,"Radar_Images/tiff/s_0551xx/s_05514302_tiff.lbl","Radar_Images/tiff/s_0551xx/s_05514302_tiff.tif","Radar_Images/geom/s_0551xx/s_05514302_geom.tab","decreasing","increasing",3151,"good"
"17912",86.762131,290.88888,74.960167,80.041246,8.8255055,77.5007065,792.0043023,0.15913038,"Radar_Images/tiff/s_0463xx/s_04633601_tiff.lbl","Radar_Images/tiff/s_0463xx/s_04633601_tiff.tif","Radar_Images/geom/s_0463xx/s_04633601_geom.tab","decreasing","increasing",3132,"good"
"22605",296.8277,140.00437,75.014465,79.883725,218.416035,77.449095,763.6135678,0.164040744,"Radar_Images/tiff/s_0583xx/s_05831502_tiff.lbl","Radar_Images/tiff/s_0583xx/s_05831502_tiff.tif","Radar_Images/geom/s_0583xx/s_05831502_geom.tab","decreasing","increasing",3150,"good"
"6547",22.342997,10.473713,75.208046,29.849315,16.408355,52.5286805,538.3756601,0.225099281,"Radar_Images/tiff/s_0166xx/s_01667601_tiff.lbl","Radar_Images/tiff/s_0166xx/s_01667601_tiff.tif","Radar_Images/geom/s_0166xx/s_01667601_geom.tab","decreasing","decreasing",5856,"good"
"14410",198.58984,183.38422,-74.5733,-0.306497,190.98703,-37.4398985,1129.272785,-32768,"Radar_Images/tiff/s_0371xx/s_03716801_tiff.lbl","Radar_Images/tiff/s_0371xx/s_03716801_tiff.tif","Radar_Images/geom/s_0371xx/s_03716801_geom.tab","decreasing","increasing",9581,"good"
"10964",179.03594,173.91309,30.617685,-10.28876,176.474515,10.1644625,209.5575818,-32768,"Radar_Images/tiff/s_0270xx/s_02702102_tiff.lbl","Radar_Images/tiff/s_0270xx/s_02702102_tiff.tif","Radar_Images/geom/s_0270xx/s_02702102_geom.tab","decreasing","decreasing",5275,"good"
"23242",170.69563,166.89493,24.74206,49.676364,168.79528,37.209212,94.76780921,-32768,"Radar_Images/tiff/s_0598xx/s_05987601_tiff.lbl","Radar_Images/tiff/s_0598xx/s_05987601_tiff.tif","Radar_Images/geom/s_0598xx/s_05987601_geom.tab","decreasing","increasing",3215,"good"
"1664",138.1416,118.11982,79.936729,10.024998,128.13071,44.9808635,1399.757298,0.392288923,"Radar_Images/tiff/s_0050xx/s_00502901_tiff.lbl","Radar_Images/tiff/s_0050xx/s_00502901_tiff.tif","Radar_Images/geom/s_0050xx/s_00502901_geom.tab","decreasing","decreasing",9029,"good"
"23687",79.167572,71.679241,49.700619,-3.470599,75.4234065,23.11501,398.1636801,-32768,"Radar_Images/tiff/s_0615xx/s_06158701_tiff.lbl","Radar_Images/tiff/s_0615xx/s_06158701_tiff.tif","Radar_Images/geom/s_0615xx/s_06158701_geom.tab","decreasing","decreasing",6857,"good"
"13002",221.94141,217.43275,34.690182,0.0717173,219.68708,17.38094965,156.0828871,-32768,"Radar_Images/tiff/s_0352xx/s_03527401_tiff.lbl","Radar_Images/tiff/s_0352xx/s_03527401_tiff.tif","Radar_Images/geom/s_0352xx/s_03527401_geom.tab","decreasing","decreasing",4465,"good"
"13058",286.13217,282.86229,6.5053592,-19.78998,284.49723,-6.6423104,85.98260374,-32768,"Radar_Images/tiff/s_0353xx/s_03537801_tiff.lbl","Radar_Images/tiff/s_0353xx/s_03537801_tiff.tif","Radar_Images/geom/s_0353xx/s_03537801_geom.tab","decreasing","decreasing",3392,"good"
"9608",340.26678,336.52825,29.750999,0.0974255,338.397515,14.92421225,110.8607741,-32768,"Radar_Images/tiff/s_0255xx/s_02552502_tiff.lbl","Radar_Images/tiff/s_0255xx/s_02552502_tiff.tif","Radar_Images/geom/s_0255xx/s_02552502_geom.tab","decreasing","decreasing",3824,"good"
"13837",260.63297,99.814817,-71.8655,-77.93316,180.2238935,-74.89933,975.7898742,0.043611377,"Radar_Images/tiff/s_0364xx/s_03640701_tiff.lbl","Radar_Images/tiff/s_0364xx/s_03640701_tiff.tif","Radar_Images/geom/s_0364xx/s_03640701_geom.tab","decreasing","decreasing",3814,"good"
"570",334.46105,166.71798,-69.24687,-72.33719,250.589515,-70.79203,518.3797641,0.132736862,"Radar_Images/tiff/s_0030xx/s_00307001_tiff.lbl","Radar_Images/tiff/s_0030xx/s_00307001_tiff.tif","Radar_Images/geom/s_0030xx/s_00307001_geom.tab","decreasing","decreasing",4890,"good"
"2202",63.680183,51.729952,74.871201,30.327317,57.7050675,52.599259,532.3097034,0.346332431,"Radar_Images/tiff/s_0059xx/s_00591501_tiff.lbl","Radar_Images/tiff/s_0059xx/s_00591501_tiff.tif","Radar_Images/geom/s_0059xx/s_00591501_geom.tab","decreasing","decreasing",5753,"good"
"8425",225.83271,58.562821,-69.38764,-72.17636,142.1977655,-70.782,466.4688849,0.105088383,"Radar_Images/tiff/s_0226xx/s_02265501_tiff.lbl","Radar_Images/tiff/s_0226xx/s_02265501_tiff.tif","Radar_Images/geom/s_0226xx/s_02265501_geom.tab","decreasing","decreasing",4890,"good"
"8076",300.93671,133.88878,69.926704,72.967509,217.412745,71.4471065,507.9601808,0.092209741,"Radar_Images/tiff/s_0216xx/s_02164301_tiff.lbl","Radar_Images/tiff/s_0216xx/s_02164301_tiff.tif","Radar_Images/geom/s_0216xx/s_02164301_geom.tab","decreasing","increasing",4719,"good"
"14774",283.40695,278.20047,19.820554,-21.74939,280.80371,-0.964418,216.433082,-32768,"Radar_Images/tiff/s_0376xx/s_03769901_tiff.lbl","Radar_Images/tiff/s_0376xx/s_03769901_tiff.tif","Radar_Images/geom/s_0376xx/s_03769901_geom.tab","decreasing","decreasing",5362,"good"
"827",105.74097,298.88702,72.873108,69.982332,22.313995,-18.57228,29551.37361,0.111432657,"Radar_Images/tiff/s_0034xx/s_00348002_tiff.lbl","Radar_Images/tiff/s_0034xx/s_00348002_tiff.tif","Radar_Images/geom/s_0034xx/s_00348002_geom.tab","decreasing","increasing",4723,"good"
"16760",168.239,10.235865,74.91291,80.061741,89.2374325,77.4873255,813.5314396,0.141870886,"Radar_Images/tiff/s_0437xx/s_04372201_tiff.lbl","Radar_Images/tiff/s_0437xx/s_04372201_tiff.tif","Radar_Images/geom/s_0437xx/s_04372201_geom.tab","decreasing","increasing",3147,"good"
"13081",166.80092,163.03987,0.02682,29.74921,164.920395,14.888015,111.7873949,-32768,"Radar_Images/tiff/s_0354xx/s_03542801_tiff.lbl","Radar_Images/tiff/s_0354xx/s_03542801_tiff.tif","Radar_Images/geom/s_0354xx/s_03542801_geom.tab","decreasing","increasing",3833,"good"
"5826",54.23988,247.59975,72.790695,70.056223,330.919815,-18.576541,29539.55063,0.108054221,"Radar_Images/tiff/s_0130xx/s_01301501_tiff.lbl","Radar_Images/tiff/s_0130xx/s_01301501_tiff.tif","Radar_Images/geom/s_0130xx/s_01301501_geom.tab","decreasing","increasing",4723,"good"
"6749",122.40526,304.58342,-53.12572,-56.11029,33.49434,-54.618005,530.721729,-32768,"Radar_Images/tiff/s_0171xx/s_01713401_tiff.lbl","Radar_Images/tiff/s_0171xx/s_01713401_tiff.tif","Radar_Images/geom/s_0171xx/s_01713401_geom.tab","decreasing","decreasing",9061,"good"
"22039",266.94905,258.22471,-3.617682,-59.67021,262.58688,-31.643946,489.0213121,-32768,"Radar_Images/tiff/s_0568xx/s_05680701_tiff.lbl","Radar_Images/tiff/s_0568xx/s_05680701_tiff.tif","Radar_Images/geom/s_0568xx/s_05680701_geom.tab","decreasing","decreasing",7229,"good"
"2580",291.07541,278.99637,74.979019,29.626214,285.03589,52.3026165,547.8183457,0.375679582,"Radar_Images/tiff/s_0065xx/s_00650001_tiff.lbl","Radar_Images/tiff/s_0065xx/s_00650001_tiff.tif","Radar_Images/geom/s_0065xx/s_00650001_geom.tab","decreasing","decreasing",5857,"good"
"17601",141.71631,133.95624,-33.93734,-69.00691,137.836275,-51.472125,272.1423181,0.503786087,"Radar_Images/tiff/s_0458xx/s_04588001_tiff.lbl","Radar_Images/tiff/s_0458xx/s_04588001_tiff.tif","Radar_Images/geom/s_0458xx/s_04588001_geom.tab","decreasing","decreasing",4525,"good"
"21985",261.34378,251.13511,-19.80748,-69.77995,256.239445,-44.793715,510.1524553,-32768,"Radar_Images/tiff/s_0567xx/s_05672801_tiff.lbl","Radar_Images/tiff/s_0567xx/s_05672801_tiff.tif","Radar_Images/geom/s_0567xx/s_05672801_geom.tab","decreasing","decreasing",6448,"good"
"4004",351.42691,184.25804,69.905205,72.994104,267.842475,71.4496545,516.3677554,0.126004741,"Radar_Images/tiff/s_0077xx/s_00773002_tiff.lbl","Radar_Images/tiff/s_0077xx/s_00773002_tiff.tif","Radar_Images/geom/s_0077xx/s_00773002_geom.tab","decreasing","increasing",4719,"good"
"11202",190.29118,22.637371,-69.27239,-72.33065,106.4642755,-70.80152,512.7289379,0.070696265,"Radar_Images/tiff/s_0274xx/s_02744301_tiff.lbl","Radar_Images/tiff/s_0274xx/s_02744301_tiff.tif","Radar_Images/geom/s_0274xx/s_02744301_geom.tab","decreasing","decreasing",4887,"good"
"5632",9.6340723,202.45345,69.8993,72.991948,286.0437612,71.445624,517.0308172,0.106456399,"Radar_Images/tiff/s_0125xx/s_01254201_tiff.lbl","Radar_Images/tiff/s_0125xx/s_01254201_tiff.tif","Radar_Images/geom/s_0125xx/s_01254201_geom.tab","decreasing","increasing",4720,"good"
"8437",347.82031,180.54543,69.854523,73.033073,264.18287,71.443798,531.6915698,0.102411196,"Radar_Images/tiff/s_0226xx/s_02268301_tiff.lbl","Radar_Images/tiff/s_0226xx/s_02268301_tiff.tif","Radar_Images/geom/s_0226xx/s_02268301_geom.tab","decreasing","increasing",4721,"good"
"3256",94.849042,85.371212,-24.71509,-69.64858,90.110127,-47.181835,425.8719795,0.38418746,"Radar_Images/tiff/s_0071xx/s_00711401_tiff.lbl","Radar_Images/tiff/s_0071xx/s_00711401_tiff.tif","Radar_Images/geom/s_0071xx/s_00711401_geom.tab","decreasing","decreasing",5798,"good"
"10698",133.28586,326.22953,72.966606,69.951758,49.757695,-18.540818,29566.48996,0.118423715,"Radar_Images/tiff/s_0267xx/s_02673901_tiff.lbl","Radar_Images/tiff/s_0267xx/s_02673901_tiff.tif","Radar_Images/geom/s_0267xx/s_02673901_geom.tab","decreasing","increasing",4716,"good"
